"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.188839065E2;5.104703791E1;1.377142753E1;1.163586535E2;3.095948935E0;1.290004578E2;7.372241974E0;3.000000000E0
2.198839185E2;5.104702570E1;1.377145304E1;1.162319985E2;2.320227623E0;1.226859055E2;6.551348686E0;3.000000000E0
2.208839365E2;5.104701525E1;1.377146792E1;1.159421283E2;1.739868879E0;1.191410370E2;7.371439457E0;3.000000000E0
2.218839525E2;5.104700724E1;1.377147869E1;1.155563669E2;9.875474572E-1;1.191410370E2;7.339168072E0;3.000000000E0
2.228839685E2;5.104700589E1;1.377148059E1;1.155913488E2;0.000000000E0;1.191410370E2;4.629828930E0;3.000000000E0
2.238841275E2;5.104700547E1;1.377147017E1;1.152695612E2;3.286561072E-1;1.191410370E2;7.433083057E0;3.000000000E0
2.248839985E2;5.104700734E1;1.377145900E1;1.151835464E2;0.000000000E0;1.191410370E2;4.517120838E0;3.000000000E0
2.258840185E2;5.104700734E1;1.377145900E1;1.148216340E2;0.000000000E0;1.191410370E2;6.463630676E0;3.000000000E0
2.268840345E2;5.104700734E1;1.377145900E1;1.146565246E2;0.000000000E0;1.191410370E2;6.463239193E0;3.000000000E0
2.278840515E2;5.104700734E1;1.377145900E1;1.145188452E2;0.000000000E0;1.191410370E2;5.296428204E0;3.000000000E0
2.288840655E2;5.104700734E1;1.377145900E1;1.144241741E2;0.000000000E0;1.191410370E2;5.296601295E0;3.000000000E0
2.298840815E2;5.104700734E1;1.377145900E1;1.143487230E2;0.000000000E0;1.191410370E2;5.296773911E0;3.000000000E0
2.308841345E2;5.104700734E1;1.377145900E1;1.143092222E2;0.000000000E0;1.191410370E2;5.006020546E0;3.000000000E0
2.318841095E2;5.104700734E1;1.377145900E1;1.142533294E2;0.000000000E0;1.191410370E2;5.006284237E0;3.000000000E0
2.328841305E2;5.104700734E1;1.377145900E1;1.142339741E2;0.000000000E0;1.191410370E2;5.297293663E0;3.000000000E0
2.338841465E2;5.104700734E1;1.377145900E1;1.142559694E2;0.000000000E0;1.191410370E2;5.297465324E0;3.000000000E0
2.348841655E2;5.104700734E1;1.377145900E1;1.142374482E2;0.000000000E0;1.191410370E2;5.297638893E0;3.000000000E0
2.358841785E2;5.104700734E1;1.377145900E1;1.142177149E2;0.000000000E0;1.191410370E2;5.297811031E0;3.000000000E0
2.368841885E2;5.104700734E1;1.377145900E1;1.141803883E2;0.000000000E0;1.191410370E2;4.517483711E0;3.000000000E0
2.378842115E2;5.104700734E1;1.377145900E1;1.142591168E2;0.000000000E0;1.191410370E2;4.517514229E0;3.000000000E0
2.388842355E2;5.104700734E1;1.377145900E1;1.143353239E2;0.000000000E0;1.191410370E2;4.517546177E0;3.000000000E0
2.398842455E2;5.104700734E1;1.377145900E1;1.143356159E2;0.000000000E0;1.191410370E2;4.482501984E0;3.000000000E0
2.408842585E2;5.104700734E1;1.377145900E1;1.142825616E2;0.000000000E0;1.191410370E2;4.482753754E0;3.000000000E0
2.418842835E2;5.104700734E1;1.377145900E1;1.143971816E2;0.000000000E0;1.191410370E2;4.539421082E0;3.000000000E0
2.428842955E2;5.104700245E1;1.377146043E1;1.144280334E2;4.614498317E-1;1.637720032E2;4.451808453E0;3.000000000E0
2.438843095E2;5.104699051E1;1.377146865E1;1.143807062E2;1.437788248E0;1.360533447E2;6.387231350E0;3.000000000E0
2.448843245E2;5.104696198E1;1.377151005E1;1.142162924E2;3.424209833E0;1.155128174E2;4.917302608E0;3.000000000E0
2.458843505E2;5.104694458E1;1.377157265E1;1.142202216E2;4.188258171E0;1.148495636E2;4.440464020E0;3.000000000E0
2.468844935E2;5.104692828E1;1.377163653E1;1.144372237E2;4.302898407E0;1.143160019E2;4.141558647E0;3.000000000E0
2.478843755E2;5.104691535E1;1.377170051E1;1.144287566E2;4.163359642E0;1.137952271E2;4.141479015E0;3.000000000E0
2.488844105E2;5.104689798E1;1.377175617E1;1.144742675E2;4.094899178E0;1.187764816E2;4.141400337E0;3.000000000E0
2.498844075E2;5.104688007E1;1.377181374E1;1.143907888E2;4.072745800E0;1.140969925E2;4.141321182E0;3.000000000E0
2.508844235E2;5.104687169E1;1.377186948E1;1.143784639E2;4.080847740E0;9.232283783E1;4.141242981E0;3.000000000E0
2.518844405E2;5.104688662E1;1.377192775E1;1.140088431E2;4.238540173E0;6.916941833E1;4.141164303E0;3.000000000E0
2.528844505E2;5.104691818E1;1.377198061E1;1.135242408E2;4.768608570E0;4.577141571E1;4.114929199E0;3.000000000E0
2.538844735E2;5.104696096E1;1.377202371E1;1.133468316E2;4.831113338E0;4.494184494E1;4.557619572E0;3.000000000E0
2.548844885E2;5.104700832E1;1.377206718E1;1.132821742E2;5.060987473E0;4.288378525E1;4.674210072E0;3.000000000E0
2.558845065E2;5.104705659E1;1.377211038E1;1.136544911E2;5.177340984E0;4.313699722E1;4.674397469E0;3.000000000E0
2.568845215E2;5.104710599E1;1.377215831E1;1.141895972E2;5.374186993E0;3.913793945E1;4.200334072E0;3.000000000E0
2.578845395E2;5.104715629E1;1.377219397E1;1.144593835E2;5.615659714E0;3.279274750E1;4.363850594E0;3.000000000E0
2.588845535E2;5.104721234E1;1.377223974E1;1.144624380E2;5.755547047E0;3.255525208E1;4.719077587E0;3.000000000E0
2.598846785E2;5.104725848E1;1.377228591E1;1.146153413E2;6.077051163E0;3.311389542E1;5.376642227E0;3.000000000E0
2.608845885E2;5.104730601E1;1.377233122E1;1.149827496E2;6.156094551E0;3.556700134E1;4.683960915E0;3.000000000E0
2.618846015E2;5.104735917E1;1.377238126E1;1.160107922E2;6.075792789E0;3.488414383E1;4.719902039E0;3.000000000E0
2.628846215E2;5.104740706E1;1.377242979E1;1.164446836E2;6.072502613E0;3.598756409E1;4.744203091E0;3.000000000E0
2.638846365E2;5.104745792E1;1.377248360E1;1.171894958E2;6.286114216E0;3.313802719E1;4.744526863E0;3.000000000E0
2.648846535E2;5.104750926E1;1.377253171E1;1.172872372E2;6.299898148E0;3.187514687E1;6.189324379E0;3.000000000E0
2.658846655E2;5.104756383E1;1.377258192E1;1.172719575E2;6.591132164E0;3.410351181E1;5.536089420E0;3.000000000E0
2.668846915E2;5.104761843E1;1.377263931E1;1.172162782E2;6.635167599E0;3.406768799E1;4.745498657E0;3.000000000E0
2.678847005E2;5.104766669E1;1.377269494E1;1.170810979E2;6.467169285E0;3.386518860E1;4.745822906E0;3.000000000E0
2.688847105E2;5.104771796E1;1.377274555E1;1.172579593E2;6.435227394E0;3.209006500E1;6.187621117E0;3.000000000E0
2.698847305E2;5.104776938E1;1.377279309E1;1.175062049E2;6.379584789E0;3.242102051E1;6.187196255E0;3.000000000E0
2.708847485E2;5.104782092E1;1.377283640E1;1.180556010E2;6.409617901E0;3.225058746E1;4.722367764E0;3.000000000E0
2.718847645E2;5.104786695E1;1.377288796E1;1.183078393E2;6.532254696E0;3.385374451E1;4.722641945E0;3.000000000E0
2.728847785E2;5.104791029E1;1.377293048E1;1.175125826E2;6.405150414E0;3.143996429E1;4.722914696E0;3.000000000E0
2.738847985E2;5.104795993E1;1.377297933E1;1.174045692E2;6.605534077E0;3.167472839E1;4.723189354E0;3.000000000E0
2.748848105E2;5.104801272E1;1.377302690E1;1.175645743E2;6.385478497E0;3.376897049E1;4.723462105E0;3.000000000E0
2.758848495E2;5.104806189E1;1.377307421E1;1.174969367E2;6.451643467E0;3.543325424E1;4.723736763E0;3.000000000E0
2.768848455E2;5.104810973E1;1.377312716E1;1.175277063E2;6.438389301E0;3.696619415E1;5.504214287E0;3.000000000E0
2.778848635E2;5.104816366E1;1.377317941E1;1.176289179E2;6.417305470E0;3.418527985E1;5.504241943E0;3.000000000E0
2.788849165E2;5.104821809E1;1.377322743E1;1.175071350E2;6.379633427E0;3.379377365E1;4.678754330E0;3.000000000E0
2.798848905E2;5.104826825E1;1.377328085E1;1.176597020E2;6.373246670E0;3.598681259E1;4.678945065E0;3.000000000E0
2.808849105E2;5.104831731E1;1.377333630E1;1.176156740E2;6.464422703E0;3.601602936E1;4.679135799E0;3.000000000E0
2.818849235E2;5.104836830E1;1.377338643E1;1.176038026E2;6.477105141E0;3.490834808E1;4.679326057E0;3.000000000E0
2.828849435E2;5.104841933E1;1.377344022E1;1.173737591E2;6.264989853E0;3.418396759E1;4.679515839E0;3.000000000E0
2.838849565E2;5.104847217E1;1.377349122E1;1.175754585E2;5.984055996E0;3.439581680E1;4.679707527E0;3.000000000E0
2.848850895E2;5.104852321E1;1.377353941E1;1.173761880E2;6.158932209E0;3.319801331E1;4.679897785E0;3.000000000E0
2.858849905E2;5.104857594E1;1.377359225E1;1.172022750E2;6.151331425E0;3.404381561E1;4.680088997E0;3.000000000E0
2.868850105E2;5.104862532E1;1.377363783E1;1.168168170E2;6.315200329E0;3.477832031E1;4.680279255E0;3.000000000E0
2.878850265E2;5.104867700E1;1.377368765E1;1.167613649E2;6.501645565E0;3.405451965E1;4.680470467E0;3.000000000E0
2.888850355E2;5.104872818E1;1.377374289E1;1.168227084E2;6.534684181E0;3.515211105E1;4.680660725E0;3.000000000E0
2.898850555E2;5.104877845E1;1.377379696E1;1.168289271E2;6.589075565E0;3.512628937E1;4.680851460E0;3.000000000E0
2.908850725E2;5.104882896E1;1.377384648E1;1.169482311E2;6.637323380E0;3.360036469E1;4.681042671E0;3.000000000E0
2.918850905E2;5.104888177E1;1.377389645E1;1.166689617E2;6.625797749E0;3.327494049E1;4.015206814E0;3.000000000E0
2.928851655E2;5.104893681E1;1.377394715E1;1.166041720E2;6.754876614E0;3.130558777E1;4.015310287E0;3.000000000E0
2.938851225E2;5.104899147E1;1.377399924E1;1.163220253E2;6.814575672E0;3.157271385E1;4.015413761E0;3.000000000E0
2.948851375E2;5.104904544E1;1.377405264E1;1.163578445E2;6.874680996E0;3.299607849E1;4.031623840E0;3.000000000E0
2.958851555E2;5.104909747E1;1.377410727E1;1.162298119E2;6.645202160E0;3.413185501E1;4.729200363E0;3.000000000E0
2.968851735E2;5.104914636E1;1.377416121E1;1.161373994E2;6.259789467E0;3.437976074E1;4.729473114E0;3.000000000E0
2.978851885E2;5.104919651E1;1.377421126E1;1.159906810E2;6.314031124E0;3.377791977E1;4.729745865E0;3.000000000E0
2.988852055E2;5.104924910E1;1.377426297E1;1.157915099E2;6.444177151E0;3.359681320E1;4.730018616E0;3.000000000E0
2.998852285E2;5.104930375E1;1.377431490E1;1.159125839E2;6.243714333E0;3.222101593E1;4.682765484E0;3.000000000E0
3.008852385E2;5.104935366E1;1.377436003E1;1.160598457E2;6.179248810E0;3.277659607E1;4.730563641E0;3.000000000E0
3.018852535E2;5.104940315E1;1.377440801E1;1.163399120E2;6.334543705E0;3.402151871E1;4.730835915E0;3.000000000E0
3.028852795E2;5.104945193E1;1.377445544E1;1.163030439E2;6.324804306E0;3.327778625E1;4.731108665E0;3.000000000E0
3.038852905E2;5.104950143E1;1.377450068E1;1.163899720E2;6.280328274E0;3.310398865E1;4.731380463E0;3.000000000E0
3.048853075E2;5.104955274E1;1.377454775E1;1.161864789E2;6.281616688E0;3.169243622E1;4.683725357E0;3.000000000E0
3.058853185E2;5.104960467E1;1.377459496E1;1.160271983E2;6.141064167E0;3.139739227E1;4.683917522E0;3.000000000E0
3.068853325E2;5.104965733E1;1.377464213E1;1.161458337E2;6.279201984E0;3.307435226E1;4.684109688E0;3.000000000E0
3.078853485E2;5.104970767E1;1.377469156E1;1.162548436E2;6.221514225E0;3.283980179E1;4.732470036E0;3.000000000E0
3.088853685E2;5.104972905E1;1.377476485E1;1.161173198E2;6.219860077E0;5.660789108E1;4.732742786E0;3.000000000E0
3.098853865E2;5.104973827E1;1.377485956E1;1.154107398E2;6.550760269E0;8.348978424E1;5.403563499E0;3.000000000E0
3.108854015E2;5.104972837E1;1.377495970E1;1.150756183E2;6.794543266E0;1.057074356E2;4.733288288E0;3.000000000E0
3.118854175E2;5.104969770E1;1.377505145E1;1.149318194E2;6.505211353E0;1.185805664E2;4.733561993E0;3.000000000E0
3.128854325E2;5.104966095E1;1.377512780E1;1.150825909E2;6.287963390E0;1.196027985E2;4.114347935E0;3.000000000E0
3.138855645E2;5.104962898E1;1.377520988E1;1.151825796E2;6.145163059E0;1.152554245E2;4.571883678E0;3.000000000E0
3.148854665E2;5.104960313E1;1.377529445E1;1.153420324E2;6.172602654E0;1.105569000E2;4.572127819E0;3.000000000E0
3.158854785E2;5.104958020E1;1.377538177E1;1.152019734E2;6.373775482E0;1.123310471E2;4.529908657E0;3.000000000E0
3.168855015E2;5.104955992E1;1.377546627E1;1.151600158E2;6.400794983E0;1.120055923E2;4.205764771E0;3.000000000E0
3.178855195E2;5.104954021E1;1.377555133E1;1.152636297E2;6.282259941E0;1.111668854E2;4.572856426E0;3.000000000E0
3.188855355E2;5.104952170E1;1.377564069E1;1.156230029E2;6.059440136E0;1.103592453E2;4.573100090E0;3.000000000E0
3.198855505E2;5.104950258E1;1.377572729E1;1.157511514E2;6.095019341E0;1.136359329E2;4.573343277E0;3.000000000E0
3.208855685E2;5.104948274E1;1.377580995E1;1.158917477E2;6.251620293E0;1.121418915E2;4.573586464E0;3.000000000E0
3.218855835E2;5.104946205E1;1.377589396E1;1.158143679E2;6.381165981E0;1.118568573E2;4.573830605E0;3.000000000E0
3.228856025E2;5.104944070E1;1.377597937E1;1.158883993E2;6.341987610E0;1.125224075E2;4.574074268E0;3.000000000E0
3.238857015E2;5.104941805E1;1.377606775E1;1.158950231E2;6.250687599E0;1.119968719E2;4.642382622E0;3.000000000E0
3.248856335E2;5.104939687E1;1.377615308E1;1.163285569E2;6.121320248E0;1.138111649E2;4.675986290E0;3.000000000E0
3.258856565E2;5.104937462E1;1.377623849E1;1.165867411E2;6.168251514E0;1.120925751E2;4.574806213E0;3.000000000E0
3.268856865E2;5.104935353E1;1.377631962E1;1.165049238E2;6.261727333E0;1.101164398E2;4.575050354E0;3.000000000E0
3.278856855E2;5.104933368E1;1.377640518E1;1.165766761E2;6.335459232E0;1.120834808E2;4.575294971E0;3.000000000E0
3.288857025E2;5.104931083E1;1.377649257E1;1.165001872E2;6.320770741E0;1.128444366E2;4.533000946E0;3.000000000E0
3.298857165E2;5.104928989E1;1.377657710E1;1.164423849E2;6.192662716E0;1.136787109E2;4.533240318E0;3.000000000E0
3.308857295E2;5.104926917E1;1.377665700E1;1.160350805E2;6.131176949E0;1.136370697E2;4.576028824E0;3.000000000E0
3.318857525E2;5.104924710E1;1.377673832E1;1.158769511E2;6.137849331E0;1.119357834E2;4.576273441E0;3.000000000E0
3.328857625E2;5.104923354E1;1.377682327E1;1.161877196E2;6.181064129E0;1.078884506E2;4.114262581E0;3.000000000E0
3.338857865E2;5.104921501E1;1.377690377E1;1.160485539E2;5.901490688E0;1.091982422E2;4.576764107E0;3.000000000E0
3.348858035E2;5.104919637E1;1.377698211E1;1.157447982E2;5.649356365E0;1.139724884E2;4.577009201E0;3.000000000E0
3.358858185E2;5.104917343E1;1.377705519E1;1.156142129E2;5.443120003E0;1.155060806E2;4.577254772E0;3.000000000E0
3.368858345E2;5.104915229E1;1.377712489E1;1.153559043E2;5.041754723E0;1.154100037E2;4.534913063E0;3.000000000E0
3.378858485E2;5.104913510E1;1.377718398E1;1.154176101E2;4.025084972E0;1.171511841E2;4.577745914E0;3.000000000E0
3.388858705E2;5.104912220E1;1.377723122E1;1.155510516E2;3.253594160E0;1.164695740E2;4.577992439E0;3.000000000E0
3.398858885E2;5.104911127E1;1.377727255E1;1.151247455E2;2.874416113E0;1.132630844E2;4.114252090E0;3.000000000E0
3.408859035E2;5.104911050E1;1.377731769E1;1.145354546E2;2.974606991E0;9.389864349E1;4.114252090E0;3.000000000E0
3.418859185E2;5.104911914E1;1.377736974E1;1.139704749E2;3.569760323E0;8.312093353E1;4.114252090E0;3.000000000E0
3.428859375E2;5.104913221E1;1.377741563E1;1.136839737E2;3.907598734E0;7.683378601E1;4.114252090E0;3.000000000E0
3.438859845E2;5.104915142E1;1.377747381E1;1.137766908E2;4.240382671E0;6.342509460E1;4.114253521E0;3.000000000E0
3.448859715E2;5.104917630E1;1.377751284E1;1.135753457E2;4.173240185E0;5.252035522E1;4.114254475E0;3.000000000E0
3.458859875E2;5.104920640E1;1.377755101E1;1.136579824E2;4.054066181E0;4.593093872E1;4.232040405E0;3.000000000E0
3.468860015E2;5.104923896E1;1.377759147E1;1.138822684E2;4.381464958E0;4.199409485E1;4.231986046E0;3.000000000E0
3.478860195E2;5.104927310E1;1.377762776E1;1.140288896E2;4.705526829E0;4.272167969E1;4.647551060E0;3.000000000E0
3.488860335E2;5.104931210E1;1.377767466E1;1.142177861E2;4.881925106E0;4.119345856E1;4.647521973E0;3.000000000E0
3.498860535E2;5.104935416E1;1.377772535E1;1.143092998E2;4.767644882E0;4.007457352E1;4.231824875E0;3.000000000E0
3.508860705E2;5.104940000E1;1.377777147E1;1.149241745E2;5.048789501E0;3.465806961E1;4.231771946E0;3.000000000E0
3.518860875E2;5.104944676E1;1.377781400E1;1.151626750E2;5.278016090E0;3.734204483E1;4.231718540E0;3.000000000E0
3.528861035E2;5.104948580E1;1.377786467E1;1.150564919E2;5.225445271E0;3.999708557E1;4.231665134E0;3.000000000E0
3.538861235E2;5.104952037E1;1.377791883E1;1.149680544E2;5.053849220E0;4.124785233E1;4.231612682E0;3.000000000E0
3.548861375E2;5.104955123E1;1.377796543E1;1.146383940E2;4.820240974E0;4.165529633E1;4.231559753E0;3.000000000E0
3.558861525E2;5.104958920E1;1.377800178E1;1.147148103E2;4.669813156E0;3.573159790E1;4.114282608E0;3.000000000E0
3.568861725E2;5.104962137E1;1.377803894E1;1.145622036E2;4.548837185E0;3.851910782E1;4.582418919E0;3.000000000E0
3.578861895E2;5.104965320E1;1.377807868E1;1.145941761E2;4.261504173E0;4.712223816E1;4.582666397E0;3.000000000E0
3.588862035E2;5.104966288E1;1.377813708E1;1.141317931E2;4.552751064E0;8.164739227E1;4.582913399E0;3.000000000E0
3.598863445E2;5.104965359E1;1.377820815E1;1.134703159E2;5.281849384E0;1.075270920E2;4.583160877E0;3.000000000E0
3.608862375E2;5.104962651E1;1.377828449E1;1.133505292E2;4.831344128E0;1.144067307E2;4.583409309E0;3.000000000E0
3.618862625E2;5.104959465E1;1.377834449E1;1.133704976E2;5.116149426E0;1.283971710E2;4.540912628E0;3.000000000E0
3.628862755E2;5.104955939E1;1.377840045E1;1.133935452E2;5.216574192E0;1.279389496E2;4.583906651E0;3.000000000E0
3.638862835E2;5.104952482E1;1.377846080E1;1.137775926E2;5.387086391E0;1.291991882E2;4.114311218E0;3.000000000E0
3.648863045E2;5.104949245E1;1.377852302E1;1.139028912E2;5.537503719E0;1.298685455E2;4.643404484E0;3.000000000E0
3.658863425E2;5.104946128E1;1.377858965E1;1.141823708E2;5.532625675E0;1.265435181E2;4.643430233E0;3.000000000E0
3.668864635E2;5.104943361E1;1.377865780E1;1.144665842E2;5.644693375E0;1.264570160E2;4.210671902E0;3.000000000E0
3.678863585E2;5.104941070E1;1.377873321E1;1.142571986E2;5.707891464E0;1.284454498E2;4.542371750E0;3.000000000E0
3.688863755E2;5.104937499E1;1.377879180E1;1.144518018E2;5.928105831E0;1.316956177E2;4.585402489E0;3.000000000E0
3.698863855E2;5.104933792E1;1.377885320E1;1.143986892E2;5.841173649E0;1.321958771E2;4.114336014E0;3.000000000E0
3.708864075E2;5.104930779E1;1.377892022E1;1.146096709E2;5.652209282E0;1.374971466E2;4.114339828E0;3.000000000E0
3.718864235E2;5.104926998E1;1.377897109E1;1.148373537E2;5.634783268E0;1.375668182E2;4.114344597E0;3.000000000E0
3.728864415E2;5.104922673E1;1.377902121E1;1.149447436E2;5.334325790E0;1.324624023E2;4.586402893E0;3.000000000E0
3.738864575E2;5.104919458E1;1.377908183E1;1.147299131E2;5.263264179E0;1.286000671E2;4.690210342E0;3.000000000E0
3.748864745E2;5.104917037E1;1.377914818E1;1.144447236E2;5.238910198E0;1.298157043E2;4.586903572E0;3.000000000E0
3.758864955E2;5.104913694E1;1.377920228E1;1.147348477E2;4.858382225E0;1.288187714E2;4.587154388E0;3.000000000E0
3.768865395E2;5.104910532E1;1.377925492E1;1.148956719E2;5.006674290E0;1.300069885E2;4.936609745E0;3.000000000E0
3.778865255E2;5.104907751E1;1.377931077E1;1.150630118E2;5.032135010E0;1.235077133E2;4.587656021E0;3.000000000E0
3.788865335E2;5.104905600E1;1.377937554E1;1.152805141E2;5.197250843E0;1.200968704E2;4.587906837E0;3.000000000E0
3.798865595E2;5.104904103E1;1.377944929E1;1.148562196E2;5.188213825E0;1.102982178E2;4.588156700E0;3.000000000E0
3.808870985E2;5.104904615E1;1.377951554E1;1.143024987E2;5.083743572E0;8.498856354E1;4.588407516E0;3.000000000E0
3.818865925E2;5.104906889E1;1.377958951E1;1.138954085E2;5.040290356E0;5.853892899E1;4.588658333E0;3.000000000E0
3.828866015E2;5.104910470E1;1.377963188E1;1.132036567E2;4.733337402E0;4.166234970E1;4.114413738E0;3.000000000E0
3.838867465E2;5.104914697E1;1.377967361E1;1.130918566E2;4.620642185E0;3.649691010E1;4.114422321E0;3.000000000E0
3.848866425E2;5.104919108E1;1.377970825E1;1.133059149E2;4.568848133E0;3.591412735E1;4.238623619E0;3.000000000E0
3.858866585E2;5.104923252E1;1.377974690E1;1.134554623E2;4.783753872E0;3.674868011E1;4.238682747E0;3.000000000E0
3.868866745E2;5.104927206E1;1.377979474E1;1.134761513E2;4.912691593E0;3.666260147E1;4.114450932E0;3.000000000E0
3.878866945E2;5.104931350E1;1.377984237E1;1.139108862E2;4.899480820E0;3.817430115E1;4.114460468E0;3.000000000E0
3.888867385E2;5.104935050E1;1.377988978E1;1.141974716E2;5.099041462E0;4.022684479E1;4.942832470E0;3.000000000E0
3.898867265E2;5.104938916E1;1.377993553E1;1.144822928E2;5.101916790E0;3.950466919E1;6.079471588E0;3.000000000E0
3.908867425E2;5.104942891E1;1.377997766E1;1.148731673E2;5.158448219E0;3.865717697E1;5.352323532E0;3.000000000E0
3.918867595E2;5.104947056E1;1.378002255E1;1.152495386E2;5.203323841E0;3.811457443E1;4.591157436E0;3.000000000E0
3.928867695E2;5.104950979E1;1.378006387E1;1.155885409E2;5.129137039E0;3.421289062E1;4.591407299E0;3.000000000E0
3.938867925E2;5.104954788E1;1.378010022E1;1.160317991E2;4.804399014E0;3.481148529E1;4.591658592E0;3.000000000E0
3.948868105E2;5.104958310E1;1.378014050E1;1.162116542E2;4.570515633E0;3.779586792E1;4.769716740E0;3.000000000E0
3.958868275E2;5.104960992E1;1.378018857E1;1.163856361E2;3.546800613E0;5.059533310E1;4.239283085E0;3.000000000E0
3.968868425E2;5.104961145E1;1.378023212E1;1.159390320E2;2.305371284E0;8.568537903E1;4.592411518E0;3.000000000E0
3.978868585E2;5.104960104E1;1.378027031E1;1.157256881E2;2.064553499E0;9.505942535E1;4.592663765E0;3.000000000E0
3.988868695E2;5.104958232E1;1.378031468E1;1.153981083E2;1.722807646E0;1.322117767E2;4.592916489E0;3.000000000E0
3.998868915E2;5.104955912E1;1.378033783E1;1.149587777E2;1.750709057E0;1.320466919E2;4.593170166E0;3.000000000E0
4.008869015E2;5.104954561E1;1.378035206E1;1.149970478E2;1.180490494E0;1.343610229E2;4.593422890E0;3.000000000E0
4.018869355E2;5.104954032E1;1.378034786E1;1.152492433E2;0.000000000E0;1.343610229E2;4.593676567E0;3.000000000E0
4.028869425E2;5.104954032E1;1.378034786E1;1.147196446E2;0.000000000E0;1.343610229E2;4.593929768E0;3.000000000E0
